web_scraper_order,web_scraper_start_url,types_chaussures,Prix,adresse,image_lien
"1767637354-162","https://sn.coinafrique.com/categorie/chaussures-femme?page=19","Chaussures femme","4 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3145447"
"1767637354-163","https://sn.coinafrique.com/categorie/chaussures-femme?page=19","Chaussures femme","10 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3145358"
"1767637354-164","https://sn.coinafrique.com/categorie/chaussures-femme?page=19","Chaussures femme","15 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3143956"
"1767637354-165","https://sn.coinafrique.com/categorie/chaussures-femme?page=19","Chaussures à talon","15 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-a-talon-3143946"
"1767637354-166","https://sn.coinafrique.com/categorie/chaussures-femme?page=19","Chaussures à talon","15 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-a-talon-3143925"
"1767637354-167","https://sn.coinafrique.com/categorie/chaussures-femme?page=19","Chaussures orthopédiques","10 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-orthopediques-3142143"
"1767637354-168","https://sn.coinafrique.com/categorie/chaussures-femme?page=19","Chaussures femme","15 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3141950"
"1767640044-169","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures de classe","14 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-de-classe-3267443"
"1767640044-170","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3266100"
"1767640044-171","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","13 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3262266"
"1767640044-172","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Babouches femme","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/babouches-femme-3260738"
"1767640044-173","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Ensemble chaussures et pochette","30 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/ensemble-chaussures-et-pochette-3260519"
"1767640044-174","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3260514"
"1767640044-175","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3260509"
"1767640044-176","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Baskets femme","Prix sur demande","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/baskets-femme-3257835"
"1767640044-177","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","15 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3257491"
"1767640044-178","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Ensemble sac et chaussures femme","25 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/ensemble-sac-et-chaussures-femme-3257484"
"1767640044-179","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","Prix sur demande","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3256379"
"1767640044-180","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","15 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3254393"
"1767640044-181","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","15 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3252372"
"1767640044-182","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","4 500CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3252098"
"1767640044-183","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Sandales femme","2 500CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/sandales-femme-3250921"
"1767640044-184","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Baskets All Star","35 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/baskets-all-star-3247894"
"1767640044-185","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","15 000CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3247107"
"1767640044-186","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures à talon femme","20 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-a-talon-femme-3244673"
"1767640044-187","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","15 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3244669"
"1767640044-188","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures à talon","4 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-a-talon-3243292"
"1767640044-189","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures à talon","5 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-a-talon-3243285"
"1767640044-190","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures à talon","5 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-a-talon-3243280"
"1767640044-191","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","7 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3236744"
"1767640044-192","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","10 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3235188"
"1767640044-193","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","10 000CFA","Patte d'oie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3233274"
"1767640044-194","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3233217"
"1767640044-195","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures Femme","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3231448"
"1767640044-196","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Baskets femme","Prix sur demande","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/baskets-femme-3229961"
"1767640044-197","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-3229178"
"1767640044-198","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","13 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3226289"
"1767640044-199","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures à talons","15 000CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-a-talons-3225784"
"1767640044-200","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","15 000CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3225753"
"1767640044-201","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","8 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3225470"
"1767640044-202","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","25 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3224926"
"1767640044-203","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures à Talons","13 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-a-talons-3223217"
"1767640044-204","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femmes","8 000CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femmes-3223089"
"1767640044-205","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures en cuir","10 000CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-en-cuir-3223084"
"1767640044-206","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","3 000CFA","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3222846"
"1767640044-207","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","13 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3222805"
"1767640044-208","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Baskets Converse Run Star","30 000CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/baskets-converse-run-star-3222386"
"1767640044-209","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Baskets Air Jordan 4","30 000CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/baskets-air-jordan-4-3222382"
"1767640044-210","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Sandales femme","10 000CFA","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/sandales-femme-3221716"
"1767640044-211","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","15 000CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3221400"
"1767640044-212","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures très classes","12 000CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-tres-classes-3220075"
"1767640044-213","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","5 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3219879"
"1767640044-214","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures à talon","Prix sur demande","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-a-talon-3219733"
"1767640044-215","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Peugeot 308 2011","Prix sur demande","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/peugeot-308-2011-3219334"
"1767640044-216","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","Prix sur demande","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3219245"
"1767640044-217","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","Prix sur demande","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3219239"
"1767640044-218","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3217153"
"1767640044-219","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3216669"
"1767640044-220","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Ensemble sac à main et chaussures","25 000CFA","Kaolack, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/ensemble-sac-a-main-et-chaussures-3216119"
"1767640044-221","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures à talons","10 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-a-talons-3215922"
"1767640044-222","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","5 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3215568"
"1767640044-223","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3215488"
"1767640044-224","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3215186"
"1767640044-225","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures à talon femme","12 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-a-talon-femme-3214920"
"1767640044-226","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3214004"
"1767640044-227","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures Femme","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3214003"
"1767640044-228","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures Femme","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3214001"
"1767640044-229","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures Femmes","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femmes-3213999"
"1767640044-230","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","2 000CFA","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3213198"
"1767640044-231","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Sandales femme","5 000CFA","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/sandales-femme-3213190"
"1767640044-232","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","4 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3212804"
"1767640044-233","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","7 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3211793"
"1767640044-234","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","3 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3211007"
"1767640044-235","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","13 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3210909"
"1767640044-236","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","13 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3210656"
"1767640044-237","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","13 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3210647"
"1767640044-238","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","13 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3210642"
"1767640044-239","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","10 000CFA","Medina, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3210470"
"1767640044-240","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures  femme","11 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3209917"
"1767640044-241","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures Femme","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3209371"
"1767640044-242","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femmes","25 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femmes-3209188"
"1767640044-243","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3208927"
"1767640044-244","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3208917"
"1767640044-245","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","5 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3207762"
"1767640044-246","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","1 500CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3207759"
"1767640044-247","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","25 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3207173"
"1767640044-248","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","5 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3206867"
"1767640044-249","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3205333"
"1767640044-250","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","5 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3205042"
"1767640044-251","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures femme","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3204044"
"1767640044-252","https://sn.coinafrique.com/categorie/chaussures-femme?page=18","Chaussures All Star Run Hike","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-all-star-run-hike-3203503"
"1767645344-253","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Baskets femme","12 500CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/baskets-femme-3362821"
"1767645344-254","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","10 000CFA","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3361195"
"1767645344-255","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3359782"
"1767645344-256","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","3 500CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3359547"
"1767645344-257","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","12 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3359453"
"1767645344-258","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3359348"
"1767645344-259","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures mixtes","11 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-mixtes-3358736"
"1767645344-260","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Ballerines femme","5 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/ballerines-femme-3358107"
"1767645344-261","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","10 000CFA","Point E, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3357187"
"1767645344-262","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","10 000CFA","Point E, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3357185"
"1767645344-263","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3356486"
"1767645344-264","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures en cuir","15 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-en-cuir-3354017"
"1767645344-265","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3349493"
"1767645344-266","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femmes","13 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femmes-3348824"
"1767645344-267","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","7 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3348820"
"1767645344-268","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3346365"
"1767645344-269","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Sandales femme","5 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/sandales-femme-3343989"
"1767645344-270","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","9 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3343980"
"1767645344-271","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures Femme","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3343338"
"1767645344-272","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Sandales femme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/sandales-femme-3343109"
"1767645344-273","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Baskets femme - homme","17 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/baskets-femme-homme-3341728"
"1767645344-274","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","8 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3341436"
"1767645344-275","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","7 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3341311"
"1767645344-276","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","6 500CFA","Cambérène, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3341165"
"1767645344-277","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Sandales femme","3 000CFA","Colobane, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/sandales-femme-3339881"
"1767645344-278","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","8 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3338463"
"1767645344-279","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","8 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3338453"
"1767645344-280","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","Prix sur demande","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3338207"
"1767645344-281","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","5 000CFA","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3336765"
"1767645344-282","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","5 000CFA","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3336755"
"1767645344-283","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures à talon femme","6 000CFA","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-a-talon-femme-3336324"
"1767645344-284","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures à talon","6 000CFA","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-a-talon-3336281"
"1767645344-285","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3331762"
"1767645344-286","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures de sécurité pour femme","25 000CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-de-securite-pour-femme-3329945"
"1767645344-287","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3323410"
"1767645344-288","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","12 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3321934"
"1767645344-289","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Baskets Yeezy 700","Prix sur demande","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/baskets-yeezy-700-3320187"
"1767645344-290","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Baskets All Star Dior","Prix sur demande","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/baskets-all-star-dior-3320162"
"1767645344-291","https://sn.coinafrique.com/categorie/chaussures-femme?page=17","Chaussures femme","2 500CFA","Fass, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chaussures-femme/chaussures-femme-3318075"
